swh
1.0927777
1.3531119
1.3935593
1.194871
1.2916129
1.3532623
1.1955075
1.0114466
1.0244739
1.0961206
0.90166444
0.70851517
0.5687764
0.56431
0.6987325
0.67669374
0.5673068
0.5893645
0.77796364
0.9866098
1.1962938
1.0521421
0.8139116
1.0464426
0.99615115
0.65777516
0.5809967
0.60634875
0.64719164
0.71101904
0.77362454
0.69036746
0.5730069
0.47942358
0.47565848
0.53434443
0.6872304
0.6548546
0.66069883
1.1209701
1.3951844
1.5544398
1.8081969
1.2931186
1.0293001
1.1762255
1.3238676
1.4091992
1.0261394
0.9508012
1.37545
1.3071665
1.64254
1.498775
1.3780911
1.890143
1.447122
1.1143795
1.1358628
1.0915189
2.5048282
2.4734433
1.7340297
1.368389
1.1495377
0.8111838
0.8311179
0.9031996
0.9095858
0.8697959
1.0178288
1.8271261
2.0177774
2.054333
2.7616997
1.795284
1.2166101
1.2338662
1.0370753
0.71523494
0.67995846
0.8326193
0.92410475
1.0807883
1.3115455
1.2207403
0.96008873
1.2051886
1.4690497
1.5058674
1.5916888
1.3198003
1.5759156
1.3966844
0.9255872
0.8835433
1.1160429
1.2011381
1.5289159
1.529678
1.5739421
1.9726111
1.6282762
1.3732209
1.4962056
1.5720862
1.1056404
0.92208827
1.3774844
1.5560038
1.2913263
2.4203908
1.65773
1.1674962
2.0066772
2.9641533
1.7491362
1.2524703
1.0116835
0.9116209
0.8865929
0.881864
1.0984806
1.2573445
1.6594079
0.9718786
0.9318626
0.905814
0.71277314
0.95031613
1.608967
1.1452429
1.5637828
1.5009606
0.9058434
0.730084
0.87515837
2.0008943
1.8657541
1.1692219
0.9584698
1.0576053
1.0680424
0.9560995
1.0350393
1.5237643
1.6700413
1.2078282
0.8358729
0.7116456
0.7092612
1.1736164
1.5199617
1.0218124
0.84928644
0.72748923
0.7285492
0.8225796
0.90380615
1.0999231
1.2418202
1.0392089
0.7973504
0.65305495
0.614422
0.6860513
1.1995262
1.0040351
0.74026185
0.8758631
1.0925187
1.2123415
1.0568398
1.1910312
1.3228151
0.9834709
0.79712737
0.84758747
0.7094542
0.7976173
1.5638294
1.3638105
1.1482596
1.3268906
1.9583634
1.5521001
1.047387
0.79221696
0.6980314
0.6019097
0.5813847
0.70976466
1.0352907
1.8619211
1.7575842
1.6927387
1.318225
1.4073015
1.1878109
0.9059416
1.034841
1.2685909
1.2234693
0.9575464
1.0289242
1.367524
1.4973114
1.9129621
1.123181
0.9285775
0.9417172
1.0572433
1.1344556
1.83384
1.8221399
1.2759761
1.2165538
1.119339
1.0035974
0.77645814
0.5735055
0.4549
0.55508786
0.5390992
0.5425659
0.9692704
1.306937
1.2115792
1.2488708
1.37432
1.1874909
1.0996389
0.97428495
0.7505408
0.6581405
0.7823659
1.0350776
1.1768208
1.2081292
1.1693066
1.2992002
1.2942357
1.2574488
1.688438
1.5251065
1.1944168
1.0988885
1.046475
1.1238981
1.2070065
1.1286469
0.9431289
0.8078782
0.7901501
0.8387364
0.8636903
0.86861277
0.8099965
0.77831924
0.74287146
0.8058312
1.032807
1.0667138
1.0018468
0.84667075
0.8603598
0.75927573
0.68799424
0.71522504
0.8236284
0.70688707
0.67856383
0.7304131
0.74490976
0.9032552
1.0052986
0.961696
0.9255158
0.8913137
0.8054409
0.7213283
0.63342774
0.71255827
0.8145536
0.8905843
0.8885381
0.9243204
1.0399055
0.94555414
0.81618583
0.6880316
0.6068543
0.63242656
0.5936834
0.5840026
0.54839414
0.5306905
0.564972
0.6437101
0.72588116
0.7989291
0.7408258
0.6372816
0.5583023
0.60792685
0.6488794
0.68188816
0.892738
0.8700032
0.8116608
0.7108289
0.6076936
0.54566956
0.53475404
0.56139016
0.6346651
0.6515248
0.64613783
0.61399657
0.5526876
0.47779253
0.44228354
0.39779755
0.38229612
0.36467683
0.39872107
0.44172198
0.4621728
0.5321796
0.6058985
0.6065391
0.6140595
0.5708913
0.48574752
0.43010205
0.48504347
0.62213707
0.7404785
0.75918466
0.7045756
0.7162274
0.78708416
0.69270366
0.59128165
0.49926195
0.5210485
0.71119404
0.87823594
0.85854214
0.9428693
1.1270275
1.1843472
1.1708758
1.2844812
1.0964278
0.91307503
0.76139563
0.6686845
0.58398354
0.52521306
0.5400805
0.6499597
0.72146755
0.8083343
0.93513876
1.0065807
0.9623808
0.83669543
0.64054316
0.5092379
0.52245533
0.6560952
0.7221296
0.6814077
0.72887987
0.9209653
0.9994698
0.9418245
0.90305436
0.83969504
0.6485088
0.5079772
0.5073487
0.64177567
0.70584196
0.8637161
0.9412275
0.85927236
0.8548543
0.84599924
0.8518893
0.91313124
0.8582485
0.7040447
1.0133438
1.2186744
1.1124523
0.7977465
0.615254
0.50445294
0.6598833
0.81838715
0.94505507
1.2263336
1.4519888
1.3159044
1.1224245
0.8816738
0.6627792
0.7365839
0.68693143
0.6868896
0.80638534
1.5604068
1.5258645
1.2227336
1.3743206
1.3779325
1.1166475
1.0437118
0.9828098
1.164999
0.8952808
0.8482247
0.7602579
1.2840759
1.8088324
1.3334576
1.2025553
1.5010874
2.2951741
2.031993
1.3960118
1.2737108
1.4101605
1.4333211
1.138338
1.3488327
2.0493984
1.5997499
1.4606509
1.1980277
1.2981899
1.3137325
1.2906222
1.1414138
1.0785218
0.9926839
0.91792417
0.8961169
0.9406268
1.1080449
1.1685408
0.78082645
0.7077496
0.7820922
0.83226204
0.79450804
0.7469723
0.7187447
0.771053
0.8315273
0.8603791
0.8222058
0.85670716
1.253239
2.1607144
1.735855
1.2824308
1.1629691
1.0166514
1.0259618
0.84352076
1.2204871
1.3202446
1.0672338
1.2017245
1.3654246
1.8923149
1.5525953
1.1284032
2.269034
1.6230953
1.6776115
1.6625829
1.2531027
1.0133287
1.1666752
1.0983112
1.4024117
1.0862792
0.8253467
0.76244056
0.6798727
0.6073721
0.8053468
1.4555776
2.0837555
1.3751612
1.4081216
1.2607528
0.8624702
0.82829785
0.86115396
1.1045308
1.2687255
1.4330884
1.5708249
1.4806337
1.4959608
1.549829
1.0939513
0.9810909
0.9106411
1.09253
0.8153666
0.65695596
0.91010624
0.8545245
0.7662468
1.0201408
1.2487354
1.5941495
1.7245185
1.5610273
1.9835391
1.4527421
1.0990047
1.0584937
0.9774064
1.3644171
1.4894893
1.5443575
1.3570195
1.0188332
0.94069827
1.0964427
1.4196683
2.164083
1.8197223
1.2713041
1.139497
1.1401846
1.1834675
1.3190714
1.1604416
0.9529617
1.0003878
0.9340311
0.7000127
0.56155294
0.44333392
0.4364511
0.5095598
0.5047166
0.60291475
0.5939709
0.5305898
0.7053156
1.2388372
1.3330112
1.0352153
1.1126478
0.9397894
0.921581
1.0529176
1.0337484
0.8263254
0.85201836
0.8707473
0.8810378
0.8912025
0.92080504
0.87165457
0.7388762
0.70486826
0.822688
0.841358
0.8216484
0.8010033
0.8284188
0.78987885
0.8752948
0.848101
0.9224648
0.87320846
0.7589276
0.701996
0.81198573
0.87929016
1.0326304
1.2134215
1.5322658
1.2962235
0.8178652
0.6563091
0.75223374
1.1456263
1.4545497
1.3035084
1.0788127
0.9950089
0.9872757
1.1500331
1.2714891
1.1695355
0.9755596
0.8975356
0.9722656
1.0773506
1.2157706
1.083498
0.8634952
0.7522745
0.63168883
0.6116421
0.7877853
1.1801122
1.174117
1.2867099
1.1960241
1.0453182
0.9345081
0.8141134
0.6757927
0.55238175
0.47883043
0.51317966
0.55493313
0.5655854
0.54214734
0.5031135
0.56077296
0.5860132
0.6326948
0.9079327
1.2567669
1.4824466
1.5594231
1.6116669
1.3830911
1.1074306
0.9881433
0.8681048
0.8006909
0.79892695
0.7417178
0.70677966
0.68619543
0.64059895
0.6687881
0.7674645
0.7767828
0.79192966
0.87034667
0.9628866
0.9742493
0.89687926
0.9158009
0.8403485
0.85932964
0.889891
0.91408926
0.8322569
0.8128604
0.7656925
0.6859952
0.55166817
0.5075434
0.6017791
0.6878101
0.758837
0.73234624
0.61281276
0.54548234
0.5409794
0.5949724
0.6496903
0.6755226
0.67971045
0.6503068
0.6441806
0.68609226
0.66243804
0.5832646
0.55143523
0.5872201
0.59392303
0.6456865
0.66383845
0.72668326
0.7971249
0.7983674
0.7377016
0.62950706
0.5286895
0.45202145
0.44115657
0.40498322
0.38375285
0.4536725
0.57355297
0.6917648
0.73357344
0.79345924
0.8232518
0.7745883
0.6832211
0.58618283
0.52641445
0.4911554
0.5299643
0.55049074
0.46681896
0.53214675
0.6097289
0.63137406
0.6831146
0.7072806
0.68620473
0.6082964
0.57977915
0.51329195
0.46658024
0.45905456
0.5442436
0.6386176
0.6489873
0.6247653
0.75829697
0.80610716
0.93603516
1.0770514
0.89686453
0.82383156
0.7409812
0.60682184
0.47079232
0.5377869
0.6678626
0.6401973
0.6333549
0.67466915
0.7964353
0.94352305
0.77764815
0.58711135
0.7979241
1.2809542
1.2385414
0.9489445
0.85490656
0.73717815
0.6336447
0.61809796
0.5909429
0.5102574
0.5024909
0.45150557
0.46753305
0.49877486
0.6838088
0.9923457
1.4102806
1.8692054
2.0066648
1.9784524
1.8453646
1.6660758
1.4415392
1.3416492
1.6258575
2.0435996
1.6446388
0.97625756
0.67827845
0.7868424
1.145049
1.1152841
1.0133752
0.7164094
0.65410006
0.8886965
1.0449295
0.9978865
1.1377279
1.1897476
0.8396559
0.77950186
0.76684594
1.0273359
1.5847806
1.7604846
1.5745738
1.681264
1.6179956
1.2359531
1.0834694
0.894982
1.4555341
1.7848395
1.5368326
1.6550483
2.022403
2.1315205
1.7014761
1.1652025
0.87746114
0.7623988
0.7682992
1.350466
1.6542776
1.4884043
1.4438965
1.509483
1.2242681
0.8300967
0.6202639
0.72792053
1.1811328
1.6667401
1.3391927
0.9652926
0.83386934
1.0032809
1.5226965
1.9045944
1.8547841
1.6277575
1.183722
1.4039409
1.6009005
1.4235749
1.4662982
1.9546343
2.177818
1.6309088
1.2384167
1.1748983
1.3435104
1.8812379
1.8354023
1.6549178
1.5028456
1.3965017
1.340452
0.9481184
1.1062723
1.6082883
1.2754396
1.0432143
1.2515428
1.2345425
1.4832392
1.0333213
2.3077104
1.5539463
1.0931383
1.1461158
1.1724489
1.9994872
2.7188613
1.4285045
1.1772263
1.3402529
1.5323609
1.9456501
1.5402818
0.96697235
0.9349163
0.77991766
1.1239687
1.4567435
1.8978074
2.3012967
1.4994187
1.6292869
1.3035893
2.0089328
1.7082733
1.1273216
0.8401715
0.87624204
1.1939425
1.4078443
1.161618
0.83102196
0.99223304
1.3024522
1.2417257
1.1526651
0.9634451
0.9451239
1.9550622
2.0239406
1.290517
0.9682932
0.8684107
0.7302656
0.68208045
0.6630279
0.7123711
0.6702965
0.6237833
0.7966247
1.2428128
1.8550668
2.3377528
2.3706305
1.8353976
1.4826547
1.195092
0.8694244
0.74218357
0.70904523
0.72631645
0.7396681
0.85211825
1.589458
2.1337073
1.3558495
1.2377696
1.3660604
1.207703
1.1152136
0.9766774
0.9094761
0.78219897
0.9891025
1.3101802
1.2680448
1.6797819
1.6769444
0.96220744
0.735305
0.8229856
0.7727024
0.6157851
0.8430309
1.0868682
1.2444178
1.0892425
0.90336484
0.7860303
0.72835076
0.87587875
1.3419566
1.6740693
1.4653265
1.0360243
0.8542893
0.77117354
0.66620564
0.6241957
0.6647324
0.7399687
0.9132039
0.9710452
1.0875406
1.2598944
1.2164018
1.1418146
0.95462763
1.0120065
1.2209867
0.9336845
0.7017473
0.6928611
1.0395112
1.2781708
1.1910305
0.9955392
0.729363
0.5679908
0.5444599
0.8138092
0.97679746
0.8421315
0.806514
0.85379815
0.8787637
0.7929494
0.78433263
0.78008926
0.91713256
1.0982841
1.2190101
1.0475035
0.7791362
0.65750253
0.56513983
0.67983925
0.81536525
0.8694873
0.94316906
1.2069904
1.4425423
1.0904385
0.67203116
0.5467903
0.571915
0.6924036
0.77827
0.7102952
0.6668377
0.6899073
0.75025296
0.7860042
0.77963394
1.0058224
1.210326
1.0344986
0.83805746
0.7611257
0.7125308
0.7614587
0.7328604
0.6468413
0.5171589
0.45883626
0.47659066
0.55898434
0.6098941
0.7019158
0.8289547
0.8669381
0.86905783
0.8287837
0.8135156
0.75663155
0.6734843
0.7088081
0.7692248
0.82801074
0.78607357
0.67392415
0.61805755
0.6352357
0.77225184
0.96572334
1.0182467
0.81045645
0.6160532
0.5077014
0.4960847
0.63609266
0.85698116
0.89933926
0.82247394
0.7236025
0.6787582
0.6743014
0.6838054
0.72586054
0.80860126
0.94057524
1.1014937
1.0292975
0.76611686
0.6434261
0.7069808
0.7796318
0.83286196
0.8695808
0.9068578
0.98183864
1.1029388
1.137524
1.0133787
0.8540735
0.6922845
0.65537864
0.6876537
0.7099006
0.72117877
0.65893435
0.7153934
0.6905037
0.62921536
0.6131444
0.74342453
1.0420778
1.3190658
1.5454769
1.2173873
0.848471
0.8501336
0.88294536
0.8938062
0.7757175
0.64891136
0.55223125
0.5320554
0.53347534
0.5779626
0.6804984
0.6621235
0.5791238
0.56937164
0.5582191
0.49421445
0.416414
0.39779538
0.42814833
0.44548783
0.46559906
0.5017998
0.541667
0.5670584
0.5198138
0.50532264
0.48955974
0.56424445
0.6181333
0.71458066
0.7301126
0.69290835
0.73312014
0.8672531
0.9219763
0.9492786
1.0872993
1.1073914
1.2480669
1.2628313
1.1077633
1.0137464
1.0081773
0.8867644
0.77244544
0.8008737
0.941598
0.86649936
0.9644413
1.266848
1.0693921
0.94248724
0.9741943
1.1856579
1.374231
1.731059
1.7841023
1.4620117
1.2888323
1.2556715
1.4234563
1.4409289
1.087476
0.94763607
0.9504659
1.0639765
1.1910441
1.263939
1.3448074
1.1603689
0.98175275
0.9847792
0.8383339
0.7333368
0.7625025
0.81682473
1.0621766
1.3387073
1.8713316
1.2847667
0.961391
1.0385547
0.92009324
0.9903251
1.1333021
1.0596784
1.2880099
1.5149562
1.3803792
1.2321273
1.1513425
1.3974609
1.2896693
1.3041686
1.2447234
0.86212283
0.93049103
2.2723377
2.2071
1.5722215
1.1036032
0.83339196
0.67505485
0.7474046
0.8945645
1.1612077
1.4497013
1.9097513
1.7439265
1.2693425
0.91587293
0.8876644
1.0227512
1.1628278
1.2769895
1.1415969
0.9146242
0.77684325
1.7311982
1.6917598
1.3535956
1.2508667
1.0655988
0.82857263
0.69969785
0.8265954
2.3434064
2.770703
1.7623519
1.5716686
1.5431962
1.4977667
1.4884188
1.4636166
1.3574752
1.4055749
1.3117604
1.1067414
0.9239965
0.9026818
1.1143329
1.8677242
2.8572376
1.6720998
1.234139
1.274953
1.2807132
1.560684
1.7699867
1.3842833
0.89099556
0.75692904
0.75617915
0.7578221
1.0676113
1.0553777
0.93661594
0.9733959
0.86121416
0.8073496
1.1844505
1.2565966
1.0219122
0.8809077
0.9012945
1.2203751
1.29784
0.8168157
0.81996393
0.8175119
1.0090597
1.0377018
1.1386584
1.0330901
0.91893584
0.74812776
0.99552757
1.211657
1.1443079
1.0968301
1.1289252
1.78668
2.1860821
2.0966663
2.1874418
1.8966892
1.4274365
1.1669514
0.929129
0.9046446
0.8923352
1.0328021
1.2894164
1.3009902
1.238111
1.198452
1.0779202
0.9206334
0.8324734
0.7063358
0.69116646
0.7327938
1.3531893
1.4332033
1.0573101
1.0598637
0.95419306
1.1916071
1.1558146
1.132225
1.0367372
1.1084142
1.392377
1.1615931
1.1514463
1.5385176
1.4211146
1.0614563
0.8640962
1.1767629
1.3279934
1.2060041
1.1048815
1.071497
1.0969275
1.190909
1.0605483
0.8994286
0.93665016
0.9940997
0.97928506
0.88542426
0.90689766
1.0211809
0.9072804
1.0255673
1.0329087
1.1491245
1.7002866
1.9530152
1.5731152
1.1469665
0.9892491
1.1566067
1.6024914
1.2454114
0.7474208
0.7742183
0.9303172
0.9431699
0.93908715
0.81586814
0.7268863
0.62775785
0.563598
0.7398948
1.1229191
1.1849872
1.2149013
1.210898
1.1393661
1.0689135
0.94436014
1.1066684
1.0987897
0.9842502
0.8874797
0.8361563
0.8385536
0.797784
0.7951084
0.76829004
0.8132353
0.87088436
0.8931697
0.93132854
0.9785985
0.9507557
0.9207833
0.71293765
0.7229237
0.8704749
0.98025435
1.0145873
0.8714295
0.73286325
0.62931615
0.6877313
0.9350753
1.425791
2.046395
2.1155615
1.6793771
1.3136747
0.986342
0.7604878
0.6461609
0.552682
0.6609728
0.83949435
0.9282628
0.925483
0.8011394
0.71872514
0.7006109
0.6985044
0.7471632
0.734089
0.65263504
0.58587015
0.5464738
0.54508185
0.61281294
0.6467708
0.61077756
0.5299269
0.43409973
0.42425883
0.52663153
0.571345
0.5393455
0.47772512
0.53973824
0.6843442
0.7551928
0.72276384
0.6817527
0.604552
0.5035079
0.5046045
0.5372281
0.62516147
0.69212896
0.6757292
0.7259151
0.7820901
0.7357527
0.80299103
1.0167538
1.062181
1.339783
1.3066418
0.8989759
0.6026931
0.48384538
0.5390991
0.6975769
0.8119081
0.7559375
0.6562377
0.55817956
0.5052807
0.7494632
0.87920624
0.84135264
1.0085412
1.3752369
1.212768
0.9910841
0.9007896
1.0764023
1.2870963
1.0578063
0.76426905
0.61115766
0.5616103
0.6167561
0.61936116
0.6502229
0.93152344
1.16386
1.4174322
2.228852
2.5076034
1.5730013
0.7832278
0.49991515
0.49179122
0.55783254
0.6016583
0.58483666
0.59047616
0.6151535
0.610142
0.5945426
0.59140605
0.5942931
0.56474406
0.6316435
0.76962024
0.78434676
0.8067159
0.8577913
0.97184706
1.1893449
1.6471846
2.0028176
1.9668244
1.892675
2.0445657
1.5353507
0.8907326
0.7830267
0.90936327
0.95064944
0.8554934
0.8782186
0.80487525
0.9275513
1.3109697
1.2339343
1.2291099
1.263077
1.2307557
1.2602674
1.283746
1.2967645
1.8462592
1.3170005
0.9920153
1.2360803
1.8016167
1.1557869
0.8678696
0.9001937
0.9165178
0.8390027
0.80925286
0.7423754
0.66640764
0.60057825
0.59243506
0.7719418
1.2217506
1.3047378
1.2894146
1.332791
1.4890957
1.2592438
0.9618301
0.8413754
0.8345879
1.0768129
1.4119253
0.9770573
0.9390197
1.5310919
1.1352347
0.6942768
0.61727226
0.85733694
0.8814203
0.8729869
0.8879998
0.8024758
0.7026874
0.7392867
0.95897603
1.1512784
1.1407326
1.6332656
2.3380234
2.5638804
1.7351255
0.9787663
0.9065491
0.9911834
0.68293667
0.78668475
1.2115573
1.1989064
1.0136119
1.0090314
0.93406355
0.7388028
0.92585063
1.0915586
0.9344538
1.0683116
1.119538
1.0121659
1.1666164
1.202215
0.9898668
0.89772516
1.7161851
2.3003452
1.8136346
1.8034567
1.0926143
0.84764504
1.3619467
1.740938
1.277357
0.9217019
1.0447189
1.7031205
2.0421367
1.6730297
1.1984663
1.069028
1.8997666
2.1795633
1.3530265
1.0759434
1.111956
1.1291091
1.1660732
1.4107351
1.8483272
1.9259732
1.899056
1.6064337
1.6761549
2.0116951
1.4541148
1.1114933
0.98419017
1.2866237
1.2207298
0.8818964
0.8299787
1.0288974
1.1559324
1.2240577
1.0617589
1.1354034
1.165505
1.2208724
1.2238528
1.1284549
0.9558078
0.8740108
0.8067269
1.111799
1.4724996
1.6429429
1.4728317
1.2560695
1.2321502
1.1374627
0.92383265
0.8260867
0.93347234
1.0354339
0.92706794
0.9722494
0.9511832
0.9170465
0.8404328
1.1233273
1.2775162
1.1269076
1.126446
0.98274106
1.3230621
1.6142147
1.1505114
0.99350774
0.93193984
0.81526226
0.74011344
0.7212188
0.9186258
1.3195324
1.3455492
1.2909715
1.2380632
1.1493434
1.0884821
1.6511897
1.8579923
1.7400051
1.3384433
1.2698857
1.0611364
0.8536337
0.9914106
0.9700936
0.964823
0.89151686
0.9075474
0.99523336
0.8646217
0.9493319
1.1250789
0.96649307
1.0917716
1.5521313
2.0290473
1.745481
1.1306242
0.99295264
0.801777
0.7910133
0.9277125
0.977702
0.83496153
0.6994649
0.6534428
0.5686692
0.5639192
0.700671
0.6278855
0.7195205
0.9286794
1.141418
1.2882775
1.2021208
0.9887896
0.76542443
0.650674
0.6122659
0.5848843
0.6715228
0.7700147
0.9001766
0.8872092
0.86638314
0.78366
0.69741195
0.6548751
0.7049837
0.8775958
1.0494583
1.0312749
0.99780095
1.0552223
0.9886339
0.98590964
1.0655384
1.1630044
1.0755539
0.99689305
0.9055601
0.9184588
0.8656226
0.7348522
0.6239975
0.5444754
0.593082
0.68726146
0.69129235
0.72140294
0.79567176
0.87298334
0.88179684
0.917172
0.96706647
0.95147055
0.96236145
1.1252774
1.3287617
1.243379
1.0742315
0.9130187
0.78498036
0.72908527
0.7532149
0.8713141
0.92291075
0.87729955
0.73286146
0.7239874
0.71622026
0.6509254
0.591355
0.53749657
0.50016034
0.5350914
0.6274315
0.65038216
0.6158813
0.6228667
0.7105067
0.6552389
0.5420922
0.4948957
0.5343384
0.56613475
0.5481637
0.51726437
0.5203039
0.53089637
0.58867854
0.60743815
0.5939654
0.70143396
0.82894754
0.7634618
0.61617714
0.5093932
0.4584193
0.46762022
0.48003188
0.51681364
0.6263603
0.74013555
0.75705326
0.7746846
0.8557533
0.88219345
0.84491384
0.8004746
0.73188394
0.7429233
0.79489946
0.80307937
0.80476534
0.7697566
0.6853918
0.6667032
0.69257873
0.7215267
0.67773384
0.66682255
0.6927189
0.65755725
0.57999164
0.4956362
0.4680673
0.5417867
0.65440977
0.7096856
0.7939474
0.8111442
0.7788631
0.72387236
0.73783624
0.85397106
0.98723173
1.0785563
0.9553519
0.7888744
0.626455
0.5070847
0.4603518
0.62428313
0.94450754
1.0000312
0.8414442
0.70086634
0.5591186
0.454072
0.4238983
0.45014706
0.48842663
0.5790747
0.7485297
0.7455378
0.62664735
0.5535804
0.6304309
0.68612295
0.6839736
0.64476955
0.690185
0.800237
0.97954243
1.0302756
0.971785
0.93051094
0.9486125
1.112317
1.4306684
1.803025
2.1649497
2.0987928
1.2868707
0.9325375
0.7112171
0.7647883
0.9499562
1.2121891
1.3918868
1.492243
1.5031799
1.1237171
1.0606956
1.1731426
1.0205134
0.88735497
0.7963108
0.8143624
0.8717582
0.92914206
0.9045678
0.8611381
1.1040667
1.5225569
1.3370324
1.2517012
1.1887813
0.9669768
0.8851555
0.7239624
0.61607593
0.5761354
1.2712816
1.4009893
1.1363984
1.7361069
2.5074584
2.0364265
1.3020066
0.8639212
0.79619694
0.7249118
0.7707614
1.095498
1.1252068
0.96078527
0.7796403
0.6924347
1.1989768
1.633096
1.3414536
1.1621021
1.3547078
1.5938785
1.2782197
1.0563877
1.1777914
1.6648812
1.6493907
1.2573891
1.3039607
1.5723872
1.7428427
1.4675148
1.0370771
1.22392
2.0403852
2.107365
1.3943926
0.8832282
0.63820803
0.75236446
1.4749271
3.365416
1.8887181
0.9657476
0.84532255
0.9431516
1.3800675
1.8799866
1.5974663
1.2533802
1.1478724
1.2212399
