U10,V10,Mwp,Swh
0.08537307350056993,0.0550231404407736,0.07118126523364905,0.7884225208250074
0.08170046079476981,0.05877898887072699,0.06885995955360898,0.7906605907808942
0.08379965666878877,0.06212406463840035,0.06819551422259777,0.785880764470213
0.09827331385859465,0.06745198935023097,0.07207134868288051,0.7622033481082938
0.11256347488408962,0.0833782000348466,0.08497792286878442,0.7190804022122795
0.11490619634723528,0.09459707604452473,0.10891565637424397,0.6815810712339959
0.04817357142717727,0.03883324046610394,0.18437053721477364,0.7286226508919451
0.03377935666138099,0.07638260392348617,0.08280363561507847,0.8070344038000543
0.04102354343842548,0.07955610895807803,0.08438579422743228,0.7950345533760642
0.04404250729909794,0.07066167736247733,0.07591023416746934,0.8093855811709554
0.04895987251145205,0.06579452840308656,0.07807822483079672,0.8071673742546647
0.055528962796987075,0.0611520472431151,0.08608639207522263,0.7972325978846752
0.05367968982282515,0.0550511003839287,0.08309494284371897,0.8081742669495271
0.05477132610795399,0.05663592268683487,0.07991315373648057,0.8086795974687306
0.056429373569149455,0.05797167991082303,0.0780915995336991,0.8075073469863284
0.06173267719530004,0.0627062323736125,0.07813055615757916,0.7974305342735083
0.06483872996319816,0.06227336939579507,0.07632107304461327,0.7965668275963935
0.06933415162795663,0.06169242637301974,0.08349480135637097,0.7854786206426526
0.07411050089517093,0.05833200110950193,0.08246798556821366,0.7850895124271134
0.07627877288078302,0.05606416571892517,0.08261017067731874,0.785046890722973
0.0700380765157064,0.055738757269467205,0.08220056256983403,0.7920226036449924
0.07543810399661346,0.05353261902645759,0.08329202387895453,0.7877372530979744
0.07059141207492947,0.051933411018551916,0.07918691207689614,0.7982882648296225
0.07129257677302803,0.052850213651756316,0.0782766720517364,0.7975805375234793
0.06857083177873322,0.05154070435941014,0.07748363108372983,0.8024048327781268
0.0746603478932384,0.049594683829596635,0.07580151856211244,0.7999434497150525
0.07869080919633017,0.04737564196803322,0.07626272816925879,0.7976708206663778
0.07989168528383507,0.048939017959087186,0.07609621443200298,0.7950730823250748
0.07462500549383518,0.05109238047657411,0.07215105321294109,0.8021315608166496
0.07432292061462939,0.05032378849445422,0.06872166254037004,0.8066316283505462
0.06876024355315054,0.05541790831725195,0.06643506373716945,0.8093867843924282
0.07027470783334033,0.05517943994938143,0.06659703664219777,0.8079488155750805
0.0664024574751714,0.0556920101322277,0.07163335467068432,0.8062721777219165
0.08808136434000152,0.06427995399404457,0.07988518297479584,0.767753498691158
0.09497296513472997,0.07922463567596615,0.10449764651144278,0.7213047526778612
0.03765194952241537,0.08044176060654039,0.08567608809731073,0.7962302017737336
0.03729707131035456,0.07664349749751866,0.08199543408405638,0.8040639971080704
0.03856893930809972,0.06596962229468491,0.07710849604303559,0.8183529423541799
0.042898875223538205,0.061729499835432834,0.07658265925604094,0.818788965684988
0.04647704690597152,0.06060007536315002,0.08075079516047065,0.8121720825704077
0.05152038536019125,0.058192498672675855,0.0857541129944087,0.8045330029727242
0.047696874395668824,0.055546587007837045,0.08060077550968826,0.8161557630868059
0.04510917926803589,0.05350341624100214,0.07663328793083182,0.8247541165601301
0.04647252056728716,0.05405224707121826,0.07487010581494233,0.8246051265465523
0.048720628778183284,0.055421162828086984,0.07437230550957222,0.8214859028841575
0.0493645842892907,0.054791506640255616,0.07241245540569406,0.8234314536647597
0.0520020516675447,0.05845045237098275,0.07320546980084329,0.8163420261606293
0.055644621749295825,0.05562756031150744,0.07255905891043292,0.8161687590287638
0.06279051864107622,0.05313250761936488,0.07809161633074853,0.8059853574088104
0.06115950092843007,0.05245910659564777,0.07816394038779544,0.8082174520881267
0.06325837644301999,0.051700315898545054,0.07792483687800435,0.8071164707804307
0.06451564701410227,0.05192206519841365,0.07500169318866488,0.8085605945988191
0.06144357979438197,0.04939125515486019,0.07630680498833894,0.8128583600624188
0.06603377972235841,0.04852989251262246,0.07768458904275256,0.8077517387222666
0.07161380537334502,0.04830104761027762,0.07689865886254872,0.8031864881538286
0.07727747267737588,0.04662823878402566,0.07841268475126453,0.7976816037873339
0.07799622785350303,0.04845082354793723,0.07795700169959993,0.7955959468989598
0.07449267387586014,0.050616341000355294,0.07708668090995609,0.7978043042138285
0.06326857833359088,0.045188785283300746,0.07007061248465245,0.821472023898456
0.059218475266632764,0.046576306442940904,0.06612372910531934,0.828081489185107
0.054307558688227044,0.045065623595499066,0.06635612856704834,0.8342706891492256
0.05915628227903327,0.046967032827769296,0.07090623412258289,0.8229704507706146
0.06343464251943234,0.050458165656173136,0.07849430281066548,0.8076128890137291
0.07827792687269602,0.07122043747163671,0.10256380155798783,0.7479378340976794
0.07626321202099903,0.05265518976139723,0.17025771790413144,0.7008238803134723
0.03932821817671392,0.07554418879448715,0.08679108627478137,0.7983365067540175
0.03576412823486405,0.06639535353316081,0.07787512726422617,0.819965390967749
0.034255012939754706,0.06101030721757769,0.07417503920320069,0.830559640639467
0.04364783184327369,0.06656813458928042,0.07986263444454454,0.8099213991229013
0.045522222253396964,0.06061302534577262,0.0808050101688242,0.8130597422320063
0.0473186297185681,0.05712340702199705,0.08403946992831189,0.8115184933311229
0.047898911673276486,0.05334923259101696,0.08102030463595856,0.8177315510997479
0.048161818632232865,0.052389189571289366,0.08139699469261376,0.8180519971038641
0.045008603464646066,0.05624313647532229,0.07847891882183929,0.8202693412381924
0.04555333401666109,0.05515819774026764,0.07399684713662597,0.8252916211064453
0.04787623565884345,0.057254499429239714,0.07314738976686157,0.8217218751450552
0.049698500848754726,0.06152790056775585,0.07109903569109226,0.8176745628923971
0.0544945804343381,0.05931888202073149,0.07077453934872122,0.8154119981962091
0.059877997885521055,0.05926617539180875,0.07409337940688716,0.806762447315783
0.06344578588448514,0.05694884583990701,0.07399487151989884,0.805610496755709
0.0637031124989925,0.05184207210008675,0.07622266711633228,0.8082321482845884
0.06462203797212336,0.05249415086974272,0.07384855567096006,0.8090352554871738
0.06376444144541442,0.050759447624916,0.07475708987007927,0.8107190210595904
0.06412280143689714,0.050460979278042654,0.07118061226511681,0.8142356070199434
0.06723616573828306,0.04670936859857655,0.07386053376910515,0.8121939318940352
0.06992175996770278,0.05052280484298155,0.0734291397344403,0.8061262954548754
0.06965625264863737,0.05116506137416995,0.07518928218937264,0.80398940378782
0.07153227528010321,0.048110332587021236,0.0783841224419282,0.8019732696909474
0.06709951184144652,0.0469970769285721,0.07647297516360257,0.8094304360663789
0.058505187941355064,0.044597863105807684,0.07023378668292019,0.8266631622699171
0.05467008343487247,0.041105723201764074,0.06802144897831042,0.836202744385053
0.0530332839056169,0.038399144772557035,0.07101142888228418,0.8375561424395419
0.060242934956515726,0.04208266360682535,0.07635166166862258,0.8213227397680363
0.07267179932541981,0.056578034961479756,0.09154395400953468,0.7792062117035657
0.05920775915843059,0.05580260436104021,0.14159484598320354,0.7433947904973257
0.03794964301472849,0.10270803980894533,0.08077876470220718,0.778563552474119
0.042137663124546414,0.07529966798082778,0.08852297253880521,0.7940396963558206
0.0354457615718909,0.06808151484854445,0.08407656209770194,0.8123961614818627
0.03535732257169569,0.061295162069650855,0.08064719632890681,0.8227003190297467
0.03890914941805988,0.06457371970747491,0.08245273690813343,0.8140643939663318
0.04473532730968582,0.06254347320877385,0.08405145049490748,0.8086697489866329
0.04657096879234288,0.05953505082376332,0.08287653652950021,0.8110174438543936
0.04607776766142376,0.06334030403396379,0.08237412012824671,0.8082078081763657
0.04824100247789407,0.057053387618761546,0.07980045042342693,0.8149051594799175
0.0466729703933123,0.06042821308594718,0.0769189590564237,0.8159798574643168
0.05188460596197206,0.06177334662172848,0.07655067976113994,0.8097913676551595
0.052384950434636,0.06371762152416552,0.07302373776830555,0.8108736902728928
0.052774469770095915,0.0575541261266719,0.07127687286790645,0.8183945312353258
0.054077081335327494,0.06062981299957059,0.06982473241114692,0.815468373253955
0.05707575792939191,0.05600448910876893,0.07011957154555319,0.816800181416286
0.0586777365069797,0.0520019107006408,0.07008087909002551,0.819239473702354
0.061145968434059506,0.04818607316516367,0.07100279901757792,0.819665159383199
0.05860771033333183,0.05273253255718778,0.06978147275358,0.8188782843559004
0.06064325437379401,0.04951952024436438,0.07116065162390506,0.8186765737579366
0.060918086086931576,0.047922098339934875,0.0690323898234881,0.8221274257496454
0.059687289415521094,0.048080951551199985,0.06835313033458276,0.8238786286986961
0.06229376542599091,0.04948443126857437,0.06917428927646076,0.8190475140289739
0.0630315945189379,0.04647474893203739,0.07085944586631966,0.819634210682705
0.06552253415271021,0.045798665687400764,0.07445915208862651,0.8142196480712625
0.06394698113032017,0.044627735039940136,0.07359715199055974,0.8178281318391799
0.05990429894296518,0.039132194427231634,0.07289925818498232,0.8280642484448208
0.05560886158552531,0.03559190395109158,0.06959248083339596,0.8392067536299872
0.05033744999988992,0.03312710232179532,0.07008799929459245,0.8464474483837223
0.05726626375813058,0.03440621806964811,0.07488018389889188,0.8334473342733295
0.06176111878928052,0.04378581929288362,0.08183482133186004,0.8126182405859759
0.06923066525466087,0.05975963214338039,0.10057363711058707,0.7704360654913717
0.06667982987138271,0.05113831344471704,0.14779989201784255,0.7343819646660578
0.04574395788092996,0.07882430581848933,0.08951793018790304,0.7859138061126776
0.03231600737613927,0.06328465022163006,0.08327894241821358,0.8211203999840171
0.034155184503980945,0.05863484220343526,0.08141310178469582,0.825796871507888
0.03852994860736794,0.05867422104379253,0.08135543399663528,0.8214403963522042
0.04284183011310977,0.06098706499026561,0.08446695080882474,0.8117041540877998
0.04850554507136153,0.06158094955954931,0.0855553153965498,0.8043581899725394
0.0476041323015935,0.05994706499890676,0.07891995731700036,0.8135288453824994
0.046953218462584545,0.06345484964688916,0.07523492867851697,0.8143570032120093
0.049484170124776676,0.062328530608959126,0.07386517050089916,0.814322128765365
0.04855325066293051,0.05788064644203894,0.07068146147484126,0.8228846414201892
0.05143965683981509,0.06307242494680221,0.07041150795246635,0.8150764102609164
0.05161946250024491,0.058200458559145615,0.06823215988508162,0.8219479190555279
0.05583311228702368,0.0560220651040674,0.06697459696185018,0.8211702256470587
0.05864919770743572,0.052927052219254526,0.06659465230579593,0.8218290977675138
0.056509499916785555,0.04878373154076052,0.06693873202292458,0.8277680365195293
0.05745445400977369,0.04504690942791313,0.06687266627544235,0.8306259702868708
0.05886753055250908,0.04352756843201074,0.06678143245988612,0.8308234685555941
0.057831546254600935,0.04679898573021668,0.0687435604603161,0.8266259075548662
0.05647424310384701,0.04616901111678917,0.06820005912892471,0.8291566866504391
0.05604062371863284,0.04422570690966105,0.06757858092786173,0.8321550884438443
0.057190892525134346,0.0450214625049832,0.0679469163363649,0.8298407286335175
0.055579339597888695,0.046570296670551854,0.06908384878164717,0.8287665149499124
0.060164901982672395,0.04454565819016805,0.07065613139459084,0.8246333084325688
0.061226923712409655,0.04001430672359235,0.07391647755951447,0.8248422920044836
0.05914623315051123,0.035956463838415297,0.07104898270875386,0.8338483203023196
0.055359899174939754,0.03153232247242512,0.07051014844357266,0.8425976299090625
0.051166537653027235,0.031274476910735295,0.07287864424777984,0.8446803411884577
0.0574471481297984,0.03099663858101217,0.07475167464853327,0.8368045386406562
0.062184253585700816,0.038917281872157844,0.07725373711575281,0.8216447274263885
0.06363604991444083,0.04967797633808442,0.08763557070307972,0.799050403044395
0.06842232977200285,0.0670852496784942,0.11357065055839616,0.7509217699911068
0.0744678137658736,0.05785145196136583,0.14557050556142648,0.722110228711334
0.0415311949654078,0.07637133873679898,0.08450168552078113,0.7975957807770121
0.031299932518776025,0.05868901630811354,0.08096286201233628,0.8290481891607742
0.030541617468770113,0.05157999269744536,0.07963525935163439,0.8382431304821503
0.035841108301520035,0.053657432861914565,0.08133611550946895,0.8291653433270965
0.04026212448198118,0.05756719190434988,0.08407563624703376,0.8180950473666352
0.04218716675877372,0.05899770378185151,0.0811894686128978,0.817625660846477
0.044771990628445224,0.06104789350667412,0.07677908449639538,0.8174010313684853
0.04752542492599247,0.06044217231515743,0.0742221171498207,0.8178102856090294
0.04576816466886049,0.056717924160512086,0.0733271051593697,0.8241868060112577
0.04775565995304226,0.058918659237589106,0.06986894264241113,0.8234567381669575
0.04982965155790176,0.0597175443845953,0.06712795661886217,0.8233248474386408
0.05155654711870526,0.056012797742924884,0.06642119258894741,0.8260094625494225
0.05201389546533551,0.05276555451312039,0.06225302142421136,0.8329675285973327
0.052846094527276025,0.049454752270262414,0.06292950089068448,0.8347696523117771
0.05704908842240474,0.047714152598256544,0.06405299742607777,0.8311837615532609
0.05715102102732433,0.04500278553731608,0.06328585563862017,0.8345603377967394
0.056053894047876585,0.04565785913681335,0.06459453029378423,0.8336937165215258
0.05609546102049741,0.04254213484746856,0.06422663051379729,0.8371357736182367
0.055510392064736624,0.0426031051339402,0.06464901670314165,0.8372374860981815
0.055389799080784015,0.042057812612319466,0.06462545325993528,0.8379269350469613
0.057863262481489916,0.04344474204840989,0.06658079093831225,0.8321112045317879
0.056660522276990595,0.04267679294431887,0.06721533662408186,0.8334473481546086
0.058869509982860536,0.040238640172790725,0.07047588282763347,0.8304159670167153
0.056196657226046956,0.0343074664984564,0.07053896714947938,0.8389569091260172
0.06268587661704195,0.032444552034503936,0.0742718958964772,0.8305976754519769
0.055577336269732214,0.028712108705267324,0.06976629129546973,0.8459442637295308
0.05671455336840433,0.029052461458161923,0.07310130557273252,0.8411316796007011
0.059539319590505076,0.02997687656865206,0.07598768266411102,0.8344961211767318
0.063547730898719,0.03738298055953982,0.07929871424601741,0.8197705742957238
0.06843210837264568,0.04839155778838212,0.0849548100996702,0.7982215237393019
0.06925477469016635,0.07061232894975343,0.09806746321880475,0.7620654331412755
0.07955685621840222,0.07753660443238504,0.10582076640363058,0.7370857729455821
0.040664172834435255,0.09776651630240288,0.10369128228135868,0.7578780285818031
0.03644213528497696,0.06938908473713179,0.08820531932737236,0.8059634606505189
0.031054606832059073,0.05977882134221789,0.0879440893010979,0.8212224825246252
0.029493375772882902,0.0537092511795619,0.08515596420864611,0.8316414088389091
0.03190228491257768,0.054469264622426385,0.0814731756840408,0.8321552747809551
0.036090478545341746,0.05413358272820478,0.08168128008653713,0.8280946586399163
0.04239925906114849,0.06145367420147734,0.08267877024734045,0.8134682964900337
0.04159177025422724,0.060878291151165546,0.07795233934554763,0.8195775992490596
0.040978506234804785,0.05824036254994437,0.07247125678340093,0.8283098744318499
0.044697197778181756,0.055084076598142795,0.07394733337920799,0.8262713922444676
0.0456489564987217,0.05332366545002271,0.07025033151887602,0.8307770465323796
0.04665219056336643,0.05398340756881699,0.06915926352805549,0.8302051383397611
0.04847838856202733,0.05382295891699418,0.06625661388562935,0.831442038635349
0.048939150368374706,0.052453789171212344,0.0645745153314657,0.8340325451289473
0.05131691450084551,0.04630875779658222,0.06300283848618114,0.8393714892163912
0.05464454257302187,0.044517962493910095,0.06266062836922831,0.8381768665638397
0.05242067072815885,0.0434090989614692,0.06215954894784293,0.8420106813625291
0.05402233978131492,0.03974363253208213,0.06218659879446197,0.844047428892141
0.0538493815903091,0.04032485477036105,0.06171833296441125,0.8441074306749186
0.05474342529092543,0.03977778087102446,0.061534389172982436,0.8439444046650676
0.05438618470000988,0.03886864032045157,0.0630912864460773,0.8436538885334612
0.059058938809986465,0.039475505081171515,0.06660562315701812,0.8348599329518238
0.05635380351400299,0.0379991907586184,0.06737628725293053,0.838270718474448
0.059403019112065414,0.03887110592380634,0.06849568488988778,0.8332301900742404
0.05838761644260077,0.033373599267144116,0.07017129096414701,0.8380674933261081
0.06030643567561669,0.03218868758497334,0.07166505287810648,0.8358398238613034
0.05500134640193234,0.029011275230267912,0.06993561006897803,0.8460517682988217
0.05817275440028954,0.028695708484134684,0.06988503767835233,0.8432464994372234
0.054202941596094095,0.03185379634793098,0.06896306673829405,0.8449801953176809
0.05356703776860416,0.03459113135257224,0.07252601437412479,0.8393158165046989
0.06395989292394678,0.04728272615000059,0.07999828104266855,0.8087590998833841
0.07186169666716861,0.07520218337271474,0.08929719938672083,0.7636389205733958
0.06919291587356959,0.09830918399710085,0.0891799770088907,0.7433179231204388
0.043532697590439706,0.10462404564030331,0.09777155805813043,0.7540716987111266
0.03433472561752837,0.068038255935057,0.08831251990680711,0.8093144985406076
0.029291468880235393,0.06246117087450915,0.09043132109648924,0.8178160391487662
0.02933636623933547,0.05596966759673757,0.08566603224828,0.8290279339156469
0.03062449943956441,0.05660469045111948,0.08384956731095436,0.8289212427983618
0.033277208138298445,0.056349459880221296,0.0815854819936362,0.8287878499878442
0.037050380514522,0.06278006239614166,0.08120616044613997,0.8189633966431963
0.03743820451421039,0.06154888198546647,0.0758922875785879,0.8251206259217353
0.038315329232144084,0.063405117233966,0.07474723195343753,0.8235323215804524
0.039116869701415063,0.05514201558205028,0.0725627919035472,0.8331783228129874
0.04331117842962857,0.055707980032012945,0.070573116358901,0.8304077251794576
0.04359946594668706,0.05269856515335695,0.06945438765758621,0.8342475812423699
0.045341735866492906,0.05171835114171468,0.06731737969675895,0.8356225332950334
0.04799677239109022,0.04669818929570824,0.06477237766193979,0.8405326606512616
0.04660447956148697,0.04272081437437458,0.062531906495127,0.8481427995690115
0.049125954387681386,0.042331320311522015,0.06108816866248235,0.8474545566383143
0.05124355129945532,0.04309102955134549,0.06121649479882321,0.8444489243503759
0.050398519104159746,0.038331948376970834,0.05944762826750941,0.8518219042513601
0.05572548542929741,0.04104791966184668,0.05918888670504947,0.8440377082038064
0.05169217111060793,0.03649851068747962,0.05740372240062963,0.8544055958012828
0.0573238109486506,0.03609993312125375,0.06037027825626099,0.8462059776738345
0.055685171043184094,0.03558854923785828,0.06152667909857499,0.8471996006203827
0.055596996248959106,0.036838095959562826,0.06384728206420098,0.843717625727277
0.05403757750403712,0.03512395130383205,0.06522225768753269,0.8456162135045981
0.05463888802836401,0.0332337590623924,0.06766894751104403,0.8444584053981996
0.053368560227597894,0.03220146805245461,0.06826222904608979,0.8461677426738577
0.0531150532773322,0.030322085364402018,0.06678234522211579,0.8497805161361499
0.04378212828046405,0.02887341495067842,0.061139594197007666,0.8662048625718498
0.0419523717808662,0.03132060680247319,0.057075781730442254,0.8696512396862183
0.04439255373974669,0.0344182272285844,0.059113781338700405,0.8620754376929686
0.0516608560104007,0.04499627361307105,0.06664141879163722,0.836701451584891
0.058589099655216414,0.061584094762899264,0.07520981162501833,0.804616993956866
0.05703293861968926,0.08166190773497796,0.07878683579438724,0.7825183178509456
0.03612908044593103,0.09354830315230811,0.09595465984361763,0.7743679565581432
0.029938601170742117,0.06658747945866401,0.08659513300275459,0.8168787863678393
0.027214507800829867,0.054668388925800004,0.08507701825553546,0.8330400850178347
0.02809449294993369,0.05944698232992346,0.08586152917384707,0.8265969955462958
0.029233598560147234,0.054322292749704695,0.08044123011083923,0.8360028785793089
0.03012400427936775,0.05466778940651321,0.08057135319808244,0.8346368531160365
0.03440636787862674,0.05963649014789142,0.07900055374815948,0.8269565882253223
0.03598975961143004,0.059625977259672024,0.07897402195270056,0.8254102411761974
0.03784214219923392,0.058127263724544624,0.07611464016129701,0.8279159539149245
0.0399429411897796,0.05948843597586778,0.0763299136985979,0.8242387091357547
0.03947160266023961,0.05495527794809959,0.07385479460246422,0.8317183247891966
0.04313385943381622,0.053805172591020085,0.07169573756021612,0.8313652304149476
0.04282657634344351,0.05046474483600627,0.06706725384668534,0.839641424973865
0.044468927761968736,0.04755051175669034,0.06642956381807569,0.8415509966632653
0.045751558335489974,0.04400842813235875,0.06255341953545301,0.8476865939966983
0.04574441515155349,0.04225566076405181,0.060007267129649745,0.851992656954745
0.04744438778688691,0.03896829916896207,0.05709772708289334,0.8564895859612577
0.04527867608773738,0.03586861752303368,0.05535446030368008,0.8634982460855489
0.0489317952701478,0.03696229003699146,0.05626240462237849,0.8578435100704823
0.04790366579525012,0.03195221295325977,0.05327478514303218,0.866869336108458
0.04824976607103047,0.03384126170261974,0.054615600572698285,0.8632933716536515
0.0514382963905769,0.03106397764097675,0.05749683477437122,0.8600008911940751
0.05062338814360872,0.033651659730021426,0.057517318911824926,0.858207633214545
0.051030445736068374,0.031465838284536994,0.06078535177421136,0.8567183642051833
0.051093181797941194,0.03258266728078673,0.06431713364990953,0.8520070172713626
0.05090983949980172,0.030558185914039346,0.0659809908885375,0.8525509836976215
0.04523261013422833,0.029635271957475902,0.06267531623363223,0.8624568016746634
0.03943869184587053,0.029008590795099952,0.05959788951400953,0.87195482784502
0.04145310910135274,0.028950967583888983,0.055567063483202644,0.8740288598315555
0.046698816842637055,0.03186820410091581,0.05826421030227515,0.8631687687541719
0.04869297625782775,0.04019642237759402,0.0627470145348316,0.8483635868297466
0.0539715478731368,0.04968349225521892,0.06547141035715931,0.830873549514485
0.055525780900913535,0.06071072212670929,0.06806599559065363,0.8156975013817235
0.04007997463430497,0.08330013938181688,0.08523194541490396,0.7913879405689742
0.030359385474495917,0.06475953956380372,0.08003849951904575,0.8248425754426546
0.025819340959833723,0.059699640241933916,0.08475862450730881,0.8297223942909236
0.02598623577550593,0.056211323692924975,0.08115042632789428,0.8366520142036749
0.027703334484143867,0.05600000850814178,0.08114317634821631,0.835153480659498
0.030728614338801596,0.05630761364273745,0.08053435906378176,0.8324294129546791
0.03485738287230186,0.0587985982973795,0.08014634205062807,0.8261976767796907
0.03412392383171133,0.05912314086129126,0.07881190378757218,0.8279410315194252
0.038521594749242334,0.06167471787789304,0.0806629027667127,0.819140784606152
0.03890845044022487,0.05934446292955702,0.076143641640539,0.8256034449896791
0.037821050461634365,0.05244033246719445,0.07533501172534275,0.8344036053458285
0.03963173526579422,0.049372979496180185,0.0716114110709284,0.8393838741670973
0.040694061096406976,0.046625623584246795,0.06797323432521139,0.8447070809941348
0.0425856374485732,0.047132640264122984,0.06547129216031435,0.8448104301269894
0.04313071555790838,0.04066896550905918,0.0615939940739392,0.8546063248590933
0.04496995987674172,0.04023274212123303,0.058649619344826195,0.8561476786571991
0.04542662421867321,0.0377094747371398,0.057181804345242906,0.859682096698944
0.04296036783475874,0.033057819072778445,0.05380467416630674,0.870177138926156
0.04733027547820848,0.03405735144575571,0.05300735859193843,0.8656050144840973
0.04825344736126859,0.03017930539686024,0.0519152121461625,0.8696520350957085
0.04862655112351504,0.03028089534742545,0.0498037150986203,0.8712888384304392
