local_molan
0
1.0
1.0
1.0
1.0
0.9742870548952655
0.9403112958217054
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.8192915153515455
0.488757102867969
0.44805152659380826
0.47385602959795364
0.6540276335994083
1.0
1.0
1.0
1.0
1.0
1.0
0.6116727000700732
1.0
0.8920240223255569
0.5589043198262128
0.6772566170206528
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.4774832123314218
0.07581427766420168
0.041567811895761655
0.05960665329188025
0.09740742841414927
0.1795573788275758
0.40181837171683427
0.8230355589220376
1.0
1.0
1.0
1.0
1.0
0.32578995553853185
0.12076644432589705
0.03976082041364778
0.027475771594764935
0.0012162366091027154
-0.005153139432556278
-0.003343991398898951
0.02510370448913019
0.1627115539337801
0.4137252058079306
0.5123293699148934
0.4587185406708132
0.219260741854253
0.08112367127433999
-0.005267256580938799
0.0021278578056249707
0.004443968195449074
-0.00012519867114553303
0.0073840764493887864
0.03819558886678329
0.12003723863650455
0.29564318107045423
0.5778901522416007
1.0
1.0
1.0
1.0
1.0
0.020385178355607995
-0.005639719706267709
0.013387948311746868
0.12708555836188595
0.1841879794545124
0.19072328328302754
0.17685362203531962
0.1439578891985993
0.0975940855992743
0.04290624408326888
0.008580352469676627
-0.006701711800667371
-2.1338347521136334e-05
0.01657310522773025
0.05221393241021184
0.07695902979934423
0.08535956147657986
0.059390439114588224
0.02574765415838434
0.003815257067889379
0.0032154240452053917
0.04242982086156463
0.1431539711799955
0.33041113365104263
0.6593257281969734
1.0
1.0
1.0
-0.040119628124786
0.11031228067916704
0.32799683802408064
0.46314588855141015
0.5445116486749402
0.5285483212766484
0.465059985312928
0.397724094470929
0.33534918577039124
0.27619878620768507
0.2217294945631545
0.18195526002325857
0.16558205057306355
0.16974216098451342
0.17956739384635265
0.19085946966862902
0.19325942234859161
0.17545784165729672
0.13461858894090456
0.08236979151318041
0.03240629258280403
0.0017125271774339975
0.014517932402934624
0.08799205270056136
0.24024530737619182
0.513290038022929
1.0
1.0
1.0
1.0
0.017910037945122005
0.49096241728436524
0.8294954038619051
0.8768468167203326
0.8094214126426376
0.7063750104387907
0.5969258282592765
0.5074227949184089
0.43238613084151156
0.36835542029965057
0.3128637251977972
0.2749874164290606
0.2621474711260581
0.26274921503073556
0.2650389070051551
0.26801393643121346
0.26690706442789314
0.2472201308093512
0.203836517047544
0.14209241750956134
0.07089672479651281
0.013841622863140744
0.0036151198121868277
0.05959884442543654
0.19048468206337307
0.42599578111966546
0.8422274195674063
1.0
1.0
1.0
-0.6166637139060643
0.11363254540440093
0.7258251678814502
1.0
1.0
