U10,V10,Mwp,Swh
0.05677000466008382,0.08665991179694071,0.09656734909840184,0.7600027344445737
0.04932288725144199,0.0852290524331986,0.10045456897305019,0.7649934913423092
0.05620272020632915,0.08595916263208535,0.09904016227073488,0.7587979548908507
0.056576425504189815,0.08907115324211118,0.10050688902565998,0.7538455322280391
0.05987454672793637,0.09056451833858142,0.09929423576656249,0.7502666991669197
0.06131629558241518,0.09310545464689275,0.09507702461552463,0.7505012251551674
0.06051836746208755,0.0873498319165394,0.09254885727537207,0.759582943346001
0.0546636962949193,0.08499111282853211,0.09137531734397458,0.768969873532574
0.0562134084549508,0.09004063398531988,0.09125768074235964,0.7624882768173696
0.059134470763701895,0.09116769043488634,0.08761228339016494,0.7620855554112468
0.05980435634303033,0.08655557992661689,0.0884080986162471,0.7652319651141057
0.06910796614050989,0.08862909470705735,0.08811152480732372,0.754151414345109
0.07715004431632767,0.09311309513057472,0.10056255557358917,0.7291743049795085
0.04267535934435538,0.04298609063906797,0.1764937394455178,0.7378448105710589
0.035362007513012564,0.06970998391773178,0.08798841146841206,0.8069395971008435
0.035788240498001056,0.07907367786692746,0.09015679804065732,0.7949812835944142
0.0348179655009443,0.06127410753338884,0.08924189215098073,0.8146660348146861
0.03225595607162499,0.056156537431428746,0.09141057480738309,0.8201769316895632
0.03456041950259246,0.06090707816338329,0.09653303412558971,0.8079994682084345
0.035563874713630914,0.060825909488074405,0.09340548853497954,0.810204727263315
0.04205151519851289,0.06880155534907899,0.09419798453515532,0.7949489449172529
0.03830881533599893,0.06946025981637598,0.09395489610926717,0.798276028738358
0.039580742003769924,0.07201701057084313,0.095762841096826,0.7926394063285609
0.04016426529131533,0.06706092738889338,0.09344816353205657,0.7993266437877348
0.04419324465166663,0.06685645940619059,0.09546346864635774,0.793486827295785
0.04682739554047309,0.06853833210540423,0.09561415540035584,0.7890201169537668
0.04723239478421066,0.07182332167502987,0.09707109771171663,0.7838731858290429
0.04579286922072784,0.07547992430231777,0.10350002684021019,0.7752271796367441
0.05066465503040677,0.0776203989452347,0.10617808180842686,0.7655368642159317
0.048015676314255226,0.08382666350043225,0.10406815044914179,0.7640895097361707
0.05687926969477502,0.09298271276091151,0.10302695531614413,0.7471110622281695
0.0562007853590073,0.0914321898795076,0.10565570208083848,0.7467113226806467
0.05868585769367557,0.09176068972306857,0.10509224525114086,0.7444612073321151
0.06073053390866562,0.09417927799309785,0.10488639648973705,0.7402037916084995
0.06127747455419989,0.09104621290343799,0.10005601424870933,0.7476202982936528
0.05905880819063244,0.09254896661604832,0.09550510860786518,0.7528871165854542
0.05531522062480432,0.08415228555591754,0.09208360741361021,0.768448886405668
0.0573242664094807,0.08315356295392265,0.0887258339127855,0.7707963367238112
0.05857605456438486,0.08210628108415612,0.08891678278016121,0.7704008815712979
0.059473979121564276,0.08003375691360724,0.09040084947255143,0.7700914144922771
0.06086828299562129,0.07873111729153788,0.0909879752726218,0.769412624440219
0.07304803048583619,0.08808256197005843,0.09920419906259396,0.7396652084815114
0.0368980674154758,0.07113814303493844,0.08717984810608086,0.804783941443505
0.030547629286571155,0.06527111202637405,0.08729342847805208,0.8168878302090028
0.028293266327042956,0.06394658101900594,0.09053056557062131,0.8172295870833297
0.029080859623013912,0.06182742843919785,0.09647900116964012,0.8126127107681482
0.03250618537028025,0.06378286078532883,0.09548167567169195,0.808229278172699
0.03698238613231099,0.0686689004654612,0.10200827251396347,0.7923404408882643
0.03710935801955531,0.07349141374283669,0.09939204317760916,0.7900071850599989
0.036867911339067264,0.07318037147663824,0.09766825272467851,0.7922834644596161
0.036543345645509824,0.07746211945324327,0.09505954950195422,0.7909349853992926
0.037923025552895874,0.0738760420219447,0.09402293290178819,0.7941779995233712
0.039808671001404,0.07012126756199437,0.0918955420404994,0.7981745193961023
0.0405033747691813,0.06407137657537233,0.09128513772117867,0.8041401109342677
0.04260050993104881,0.06501904956090213,0.09442673845982351,0.7979537020482255
0.044673229995407286,0.07090270282059642,0.09439144176013366,0.7900326254238627
0.04357146964711523,0.07128155783858377,0.09835672852955213,0.7867902439847488
0.04437445776181627,0.07574864730974933,0.09953879741537444,0.7803380975130599
0.04734238619232391,0.07786108576305194,0.10371483709907757,0.7710816909455466
0.052966772112733686,0.08474711119374471,0.10236324069057702,0.7599228760029445
0.0514177622988489,0.08082790298140159,0.10364848855094094,0.7641058461688085
0.054117943771608626,0.0817368798583501,0.10319298826093701,0.7609521881091044
0.05325737796471774,0.08637829338436515,0.10102030837545331,0.7593440202754638
0.05504574231666968,0.08897920549068893,0.10014760885989239,0.7558274433327491
0.0555145717812158,0.08596506266186278,0.09547443072525612,0.7630459348316653
0.053001185276341914,0.08078108536639277,0.09193208927309515,0.7742856400841702
0.05389967746456489,0.07856803241761193,0.08906157124175204,0.7784707188760711
0.05097464605090265,0.07682263808515423,0.08855206931233799,0.7836506465516051
0.05555212291220024,0.07579222708207271,0.09096751553186312,0.777688134473864
0.05700033370159549,0.07801940132352611,0.08973297052506926,0.7752472944498091
0.0713406016623122,0.08674947501861774,0.09673258801827957,0.7451773353007904
0.07169468938454052,0.06584398717906152,0.16364971711408602,0.6988116063223119
0.03437824398248957,0.06525652007207479,0.09376610929614716,0.8065991266492886
0.027468765562538716,0.057080958322948114,0.08972993554194314,0.82572034057257
0.027730840213054962,0.05723183495452716,0.09182955463902438,0.8232077701933934
0.03050371745884774,0.0679353153185462,0.10224591394637053,0.7993150532762355
0.033011403568631,0.06601231592905994,0.09978841333862784,0.8011878671636813
0.0367640834370135,0.07122473340969684,0.1046963351157983,0.7873148480374913
0.03737340247611238,0.07399908967424745,0.10547843882805577,0.7831490690215844
0.03705650659752965,0.07168473596011289,0.09687518326512179,0.7943835741772358
0.03622217230698036,0.07368791529094366,0.09461281473305637,0.7954770976690196
0.03551046755847192,0.06483459089984601,0.09010042269877323,0.8095545188429087
0.03598661975442669,0.06283824609467514,0.08927719182111461,0.8118979423297836
0.038710687986031125,0.06038266823874065,0.08547599596729129,0.815430647807937
0.03739397681627927,0.05924335288434101,0.08685892393763078,0.8165037463617489
0.036629746075327194,0.055510200819108846,0.08697372766270223,0.8208863254428617
0.03520423266328544,0.06024379992128689,0.08782351223807489,0.8167284551773527
0.03841319038913127,0.06256084232035163,0.09012190040330932,0.8089040668872077
0.037173875011909184,0.06508684753624862,0.09257880973766985,0.8051604677141724
0.04021534198542959,0.06654139014851325,0.0940531320886693,0.7991901357773878
0.04162346394261967,0.07066812056101511,0.0922698874920638,0.7954385280043014
0.043623427469529207,0.07441609858662471,0.0927262347267789,0.7892342392170671
0.04612775071225553,0.07419491904936298,0.09285815034234977,0.7868191798960317
0.04889296852245112,0.07714274771483508,0.09363960399327043,0.7803246797694434
0.04915577233742193,0.07886641576115108,0.09184871209285557,0.7801290998085715
0.05191012942438052,0.07292896370898513,0.09001328349254754,0.7851476233740867
0.04945828648606554,0.0677032321661613,0.08844778225434471,0.7943906990934284
0.04942234029301957,0.06964335437175957,0.08771708975334594,0.7932172155818749
0.04996369371517911,0.06971375047739926,0.08786889153260109,0.7924536642748206
0.05050610150165803,0.0713639136579254,0.08950827092629178,0.7886217139141248
0.06115236083935855,0.07794096342422233,0.09219732719470188,0.7687093485417171
0.0629352276834048,0.0605610145733996,0.12784213265723116,0.7486616250859645
0.0657525452393053,0.07826441886572356,0.09840234679080972,0.7575806891041614
0.02837897617839869,0.06468958718389754,0.09719529832197582,0.809736138315728
0.02677868004314059,0.055607328360354716,0.0933638787739365,0.8242501128225682
0.02861701674562849,0.05443198354919361,0.09464323226431971,0.8223077674408581
0.029997299976994782,0.06064471188656741,0.10120762831107559,0.8081503598253622
0.03344626660285124,0.0618457177957608,0.10397617048940884,0.8007318451119791
0.037481264814562786,0.06189234620173973,0.10447699365955591,0.7961493953241415
0.0353524303936807,0.05934341788353226,0.0987428127698273,0.8065613389529598
0.03492518328932057,0.06185999213873117,0.0949973504972376,0.8082174740747107
0.033623366045906045,0.062219444765166484,0.09252594248295165,0.8116312467059759
0.03477620972566954,0.05851219763572849,0.08700400664894303,0.819707585989659
0.03673996401882077,0.05838481244086184,0.08762570774211341,0.8172495157982039
0.03372605613970749,0.05643625554614153,0.08423036941874366,0.8256073188954074
0.035376954833581144,0.05301652393041508,0.08262538152219216,0.8289811397138116
0.036471540880483905,0.05249058277207668,0.07978945306540017,0.8312484232820393
0.03365599030423164,0.04993722657854836,0.08188895481257734,0.8345178283046426
0.03451546127405228,0.05177557901824857,0.08349240932241175,0.8302165503852874
0.033338161583692696,0.056188234899960394,0.08228015068130662,0.8281934528350402
0.034746171874134056,0.05669291312206938,0.08336108216754683,0.8251998328362496
0.03467695173050382,0.05889192211552212,0.08501834908704786,0.8214127770669262
0.037714968444047,0.06130932688817045,0.08526050699422005,0.8157151976735626
0.03977258865191336,0.0632472482237509,0.08669706407426783,0.8102830990500679
0.04118699245787051,0.0669025032595674,0.088441262621294,0.8034692416612681
0.04512577414451036,0.0703665928840826,0.08785844146110149,0.7966491915103054
0.046334856958255156,0.06559816026928722,0.0876107447918956,0.800456237980562
0.04549559005326716,0.05933296106725488,0.08527375427986074,0.8098976945996172
0.044835583345522796,0.06063682087946645,0.0858886750187303,0.8086389207562804
0.043729266442641176,0.05823108387469269,0.08327358387910547,0.8147660658035607
0.04664911597891542,0.0623433082006281,0.08496074469666368,0.8060468311237928
0.052301124816568574,0.06559042444492663,0.0866683689339632,0.7954400818045416
0.0670830412645767,0.0730185345871244,0.09355297469961817,0.7663454494486808
0.08290482902525226,0.06651000072712196,0.13648243864625303,0.7141027316013728
0.030236086966899067,0.06131727404732507,0.10132107008641993,0.8071255688993559
0.026075057990052133,0.05152357752776817,0.0982992428566816,0.8241021216254981
0.028275470299806933,0.04781127456556636,0.09766215716471048,0.8262510979699161
0.029705046401358515,0.048728962478198926,0.09929780851443246,0.8222681826060101
0.033965583702819324,0.05214313326647205,0.10167022660121121,0.8122210564294975
0.0342418377448348,0.0519614453760338,0.10084939961206808,0.8129473172670633
0.03411885017110118,0.05305166207682638,0.09470947490067107,0.8181200128514013
0.03386986041966464,0.054938292510942024,0.09380431148333791,0.8173875355860555
0.03254336999130602,0.051279256292702954,0.08835611712789496,0.827821256588096
0.034245510247934666,0.05445274707208091,0.08512961882644213,0.8261721238535423
0.03380615004635286,0.0483587726382069,0.08293648837150085,0.8348985889439394
0.03439846285307445,0.04574363296366054,0.0783733445734455,0.8414845596098195
0.035044686048661636,0.04796073233322054,0.08229518423818453,0.8346993973799334
0.03361102541920739,0.04907404175394094,0.07744429085643871,0.839870641970413
0.032888555757021196,0.04789932939375968,0.07563129240541239,0.8435808224438067
0.03265052824293208,0.04540638805469202,0.07664272066142781,0.8453003630409481
0.033596822547526974,0.04715364621254342,0.07548488195169678,0.8437646492882328
0.03328307800899553,0.04798125411364461,0.07685403552023742,0.8418816323571224
0.033306692758839414,0.04891964185484248,0.0785043278170036,0.8392693375693144
0.03550685629512582,0.05060910291169464,0.08191472415281141,0.8319693166403682
0.03662575804770683,0.05328066720663623,0.08378304055767435,0.8263105341879826
0.03777672000389044,0.054493783516099584,0.08593053206809163,0.8217989644119184
0.03942291198722378,0.05903155996676594,0.08515936700036202,0.8163861610456482
0.04157939193494251,0.05430581972916291,0.08633766695730302,0.8177771213785915
0.04399117887010861,0.05325588538730538,0.08273403960143307,0.820018896141153
0.039380438828093174,0.04904194487543878,0.0814403383855163,0.8301372779109518
0.03961326113490514,0.051169798222948634,0.08075860068605409,0.8284583399560922
0.044305580543313725,0.05061214573285089,0.07960594580142566,0.8254763279224098
0.05137558025012573,0.0558406411164859,0.08196353548073612,0.8108202431526522
0.05677897514385517,0.06074881449236497,0.08357752621557041,0.7988946841482094
0.08570094752250337,0.07807674120281302,0.10504718081928086,0.7311751304554028
0.088995097028294,0.06334599734094505,0.1798244331978263,0.6678344724329347
0.026946372575790793,0.05704567745032948,0.0922141446742939,0.8237938052995859
0.025390569583366836,0.04986152637318671,0.09720430465336978,0.8275435993900767
0.027376822776859572,0.042945877611080534,0.09584063253161548,0.8338366670804445
0.029075547444065115,0.040604705295074484,0.09638955742308176,0.8339301898377786
0.02928857616814024,0.03950281396579223,0.0959081574079528,0.8353004524581148
0.032085787522507146,0.04660315716268234,0.09492994192292879,0.8263811133918817
0.029609793270667754,0.042459069410463464,0.09034078956665387,0.837590347752215
0.03139159098218863,0.04626647323247763,0.08867957544818393,0.8336623603371498
0.029702824277789662,0.04558345869690908,0.08339752623667489,0.8413161907886264
0.03198852582508322,0.04361362028360662,0.08110026799035865,0.8432975859009515
0.032730165091324655,0.04235889999165978,0.08152771672255085,0.8433832181944647
0.03504033178681026,0.04212700758917152,0.07858698852431828,0.8442456720996999
0.03558914740900146,0.04268605691583569,0.07582467713031771,0.8459001185448451
0.03208041420210891,0.03985278605524773,0.07498466239239797,0.8530821373502454
0.03330999004706351,0.03993535088354172,0.07122223778176598,0.8555324212876287
0.034019132117753,0.0379536983335225,0.07076254885037679,0.8572646206983477
0.03246226673559631,0.03955306643241548,0.07229737434080141,0.8556872924911868
0.03332625696791876,0.04001410545319594,0.07346881015137784,0.8531908274275075
0.03480040020973019,0.04300036761555283,0.07583684048322364,0.8463623916914933
0.037338197249700944,0.04121987689033888,0.07744551498522623,0.843996410874734
0.03796557861470777,0.043901938135074224,0.08001022398550703,0.838122259264711
0.03775100070405355,0.04452008773543411,0.08262502163393408,0.8351038899265781
0.03891520074541481,0.0476862310878683,0.08368115571111749,0.8297174124555994
0.03859725963330621,0.04560195005956465,0.08262331142344252,0.8331774788836867
0.040466299466257016,0.0461515575318189,0.08071565263249644,0.8326664903694276
0.040085108983787344,0.040269787470463184,0.07762675017929603,0.8420183533664535
0.03794863371837375,0.0413707862431792,0.07775492904790518,0.842925650990542
0.04421749365283177,0.04344612314046045,0.08173828505453568,0.8305980981521722
0.04650394567505067,0.04444602383994327,0.08240429854040626,0.8266457319445998
0.0567875774506314,0.05014423485647724,0.08414617607962896,0.8089220116132624
0.07238116280918251,0.06192353541969392,0.08931952068134906,0.7763757810897745
0.11641338683320493,0.08503515830709313,0.11254846645406194,0.6860029884056401
0.036682742466424396,0.07262884850533691,0.10975045002819396,0.7809379590000447
0.025516255028349703,0.06182293324783411,0.09527986708179449,0.8173809446420217
0.02590737548662515,0.04587431328342027,0.09857499859543017,0.8296433126345244
0.02830133475958189,0.040578905846727034,0.09801121326111664,0.8331085461325743
0.027424818951299917,0.03968413271238251,0.09558525860891105,0.8373057897274065
0.030677631534452722,0.035218456020629445,0.09311323735185631,0.8409906750930615
0.029149900916407737,0.03952629689344101,0.09163761658092001,0.8396861856092313
0.027825825870415065,0.04168664538619529,0.08816108227686914,0.8423264464665204
0.029057463112848007,0.041521612074074996,0.08484562560632795,0.844575299206749
0.03010917664553365,0.04089620569879984,0.08045056606329741,0.8485440515923691
0.0311058353302948,0.03861700738860373,0.07944474878326767,0.8508324084978337
0.03443171935181143,0.037962435423858125,0.07663625556028703,0.8509695896640435
0.033341532836009186,0.03838913418142851,0.07666513609356036,0.8516041968890019
0.035023418051791703,0.036572357299794356,0.07360570058434096,0.854798524064073
0.03567135911971006,0.036361317451879274,0.07108535775320855,0.8568819656752021
0.03852527109553746,0.036619795675347705,0.06966996422031987,0.8551849690087949
0.03414464793652927,0.036337217605465134,0.0704624461650271,0.8590556882929785
0.03728022408961694,0.03289293867273812,0.06927932026771925,0.8605475169699257
0.03707577457950358,0.03376372539944216,0.06965570273568347,0.8595047972853708
0.03755452675243342,0.03486619259349678,0.07082707661874442,0.8567522040353254
0.03762206805497518,0.03568098095113574,0.07486240339734576,0.8518345475965433
0.03714670399009763,0.035652592903086054,0.07751373230740795,0.8496869707994084
0.037738819982522834,0.03977838695855944,0.07956321797298076,0.8429195750859371
0.03814216821013565,0.042044855467800506,0.08060471877436474,0.8392082575476991
0.03837172498264792,0.04104909052997889,0.08231348103671608,0.8382657034506571
0.03831881016580665,0.04129946580186819,0.08150021843086554,0.8388815056014597
0.03974107153187138,0.03648355003988121,0.07965628596596334,0.844119092462284
0.04407277004936634,0.03742725078560752,0.08038328573684177,0.8381166934281844
0.047349893823078956,0.036724981515169744,0.07972280731169208,0.8362023173500591
0.050556440681038595,0.03882591694812327,0.08160663113960004,0.829011011231238
0.05295318864812634,0.04924068030438311,0.08488205006101815,0.8129240809864723
0.0719399823425565,0.05816548417008291,0.08259435329594232,0.7873001801914183
0.09369010642651279,0.07929179895810366,0.08579146524117856,0.741226629374205
0.03568704515013246,0.071193094214457,0.10970364877119608,0.7834162118642144
0.02337976609295359,0.05703154424944296,0.09496097974259171,0.8246277099150118
0.02220079220553356,0.04723252888584574,0.09391264300250313,0.8366540359061176
0.023634104959549727,0.03982655139692691,0.09430478155309423,0.8422345620904291
0.02551060637749975,0.03315094769507982,0.09200140169696708,0.8493370442304533
0.025977553521282826,0.03527903438963543,0.09127822048814509,0.8474651916009366
0.025031017706769153,0.036606861086192835,0.08934377281344096,0.8490183483935971
0.02535955407155446,0.03927506048297037,0.08910960653066437,0.8462557789148107
0.02830633277655009,0.03850557479255874,0.08321381559306926,0.8499742768378219
0.028985095818513305,0.036651304014540524,0.08139209098728756,0.8529715091796586
0.03272773053011719,0.03486995215992156,0.07925742441686733,0.8531448928930939
0.032549174279147136,0.032257513353731435,0.07745240766280752,0.8577409047043139
0.03519151297736393,0.033512312983312274,0.07566068059642671,0.8556354934428971
0.03346125972699304,0.03177796269625941,0.0750613504590657,0.8596994271176819
0.03888221047730749,0.030195783308694317,0.07148537110148602,0.8594366351125122
0.03910117494026891,0.030058494373817923,0.0699716408252676,0.8608686898606456
0.037378067763206464,0.029881133138739486,0.06813828160230874,0.8646025174957455
0.03729006192174083,0.02958507213811441,0.06730657152595079,0.865818294414194
0.03936048902279312,0.027889364906224533,0.06663888907837762,0.8661112569926048
0.03656419365033891,0.02930513887434625,0.06703993265573038,0.8670907348195844
0.03738267605827055,0.029355015075201864,0.06944896874532107,0.8638133401212065
0.0391050814931184,0.02908017264471439,0.0714195283523538,0.8603952175098134
0.03751478028756767,0.029973164891264583,0.07560436697961592,0.8569076878415518
0.038479737872190806,0.03226677117931264,0.07695483117222518,0.8522986597762714
0.038140850785064115,0.0332364334367695,0.08079340381460598,0.8478293119635604
0.03792639861012527,0.037049399347394874,0.0816469766361232,0.8433772254063566
0.040820521187727714,0.03585700346354995,0.08266303656149232,0.84065943878723
0.04496149864903071,0.032474284543558773,0.07852841120884337,0.8440358055985672
0.04238388113987826,0.032513314302053196,0.08015563327821859,0.84494717127985
0.04741988718795336,0.03463723116473655,0.08155414250800941,0.8363887391393007
0.052105749707660874,0.04217424230429773,0.08072363557777817,0.8249963724102631
0.057598333783475196,0.05293495041548138,0.07949828300951084,0.8099684327915326
0.06328724043098805,0.05843315157157443,0.07631294946124646,0.801966658536191
0.029731291434755742,0.07040634011330892,0.11388248961008819,0.7859798788418471
0.021410551818098967,0.052770242442654276,0.09484717445564901,0.8309720312835978
0.02283332590117168,0.04195768855621415,0.093673210193824,0.8415357753487901
0.02272460189014989,0.03811374217498629,0.09193462190697124,0.8472270340278926
0.025587223681567232,0.034696974978187814,0.08922813429387658,0.8504876670463684
0.02630298053681313,0.034325584985977625,0.09122140972079855,0.8481500247564108
0.024264020741576523,0.0354508894164092,0.08986848269750962,0.8504166071445046
0.02555650743844906,0.035478467995964,0.08406483649691941,0.8549001880686676
0.02558441220415549,0.035077841486244814,0.08544238871791872,0.853895357591681
0.028327749152551433,0.034012045389828056,0.08233559203235952,0.8553246134252609
0.033192941912986135,0.032794068529421676,0.07880930571748242,0.8552036838401098
0.03530251387311294,0.029678094024578897,0.07651407925761033,0.8585053128446979
0.0358746733418679,0.029073330997799816,0.07708601822124393,0.8579659774390883
0.03631300987172254,0.030611332002690998,0.0741742819369426,0.8589013761886438
0.03730151110557671,0.02587729016604796,0.07269227500178979,0.8641289237265855
0.039588736803659284,0.026815844825972237,0.06680665643082728,0.8667887619395412
0.039311581583328974,0.024926148044697963,0.06646322421895424,0.8692990461530188
0.03915220067811041,0.027446506451859514,0.0656803597740677,0.8677209330959623
0.039964203030096755,0.025209312092992285,0.06410121268200601,0.8707252721949049
0.039064401666837334,0.024405563564203186,0.06307716081352574,0.8734528739554337
0.03977843381388521,0.022801597761518064,0.06487325223952707,0.8725467161850696
0.03839633427931792,0.02486866470190505,0.06726804898214848,0.8694669520366285
0.04069042316092306,0.02596110311351633,0.0691707983042603,0.8641776754213002
0.03962401161162837,0.02869177275468783,0.07464014983621517,0.8570440657974686
0.03886033757207438,0.03087750054589306,0.07956646892309968,0.8506956929589329
0.04097860206640629,0.031584424669103925,0.0822460835135631,0.8451908897509267
0.04239508642733413,0.030430785917046344,0.08443734788846043,0.842736779767159
0.04265370548640615,0.029448675072086754,0.0836289125265833,0.8442687069149238
0.04613322904056496,0.031068868210534336,0.08178911027285958,0.8410087924760411
0.047767224824739066,0.03445613132510275,0.0831197992120971,0.8346568446380611
0.0487947368670383,0.03658157212139239,0.08356075049488047,0.8310629405166888
0.05196169894722384,0.04601308055115467,0.07903917695340908,0.8229860435482124
0.052411329106116455,0.050322787482209745,0.07403176663386463,0.8232341167778092
0.023177702364096636,0.06849090730271845,0.10276422477748191,0.805567165555703
0.020258986520777733,0.056185980520644496,0.09165390226073038,0.8319011306978474
0.02160133819457071,0.04476061462257299,0.0915583201925436,0.8420797269903127
0.022613474756946493,0.03714045060036314,0.09268456910365819,0.8475615055390322
0.025235334961865336,0.03363132700775178,0.09128687047840442,0.8498464675519785
0.025789705315507262,0.03364419506798937,0.08850389966103439,0.852062199955469
0.024450973570412073,0.03508959367113142,0.08799894635829564,0.8524604864001608
0.02558685245192384,0.03316821239579352,0.08649104599075996,0.8547538891615226
0.026840370113401207,0.03181177118450648,0.08315533501583158,0.8581925236862608
0.030441286271070483,0.030414915287998737,0.08198651617810994,0.8571572822628208
0.030863066442248056,0.030710491558365877,0.08054129200072999,0.8578851499986561
0.033453053675975127,0.02831976774819547,0.0785757974177757,0.8596513811580537
0.03687283960483026,0.02702359954504859,0.07763782155248497,0.8584657392976361
0.037707516015029904,0.02789591789028507,0.07352517388234998,0.860871392212335
0.03797741998160853,0.02565464217419616,0.07117705672247404,0.8651908811217213
0.03985389361202529,0.025018601035345065,0.06747752383075621,0.8676499815218733
0.03991412008630794,0.02371327637929879,0.06617875233947006,0.8701938511949232
0.04093056759026048,0.025939740181522883,0.0619604641959696,0.871169228032247
0.04064949144731075,0.023483360659038683,0.0619698825144994,0.8738972653791512
0.04183445656342748,0.023748464172764553,0.06174527157592984,0.8726718076878782
0.0404453294697622,0.022192394160990257,0.061099516863680044,0.8762627595055674
